Username,Latitude,Longitude,Altitude,AltitudeReference,Date,Time,EquipmentMake,EquipmentModel,CameraSerialNumber,LensSerialNumber,Username2,Username3,Username4,MetaDataTag,ArchiveFolder,URL,BackupURL
Rumen,0,0,0,Unavailable,2020-08-08,23:11:23,Unavailable,Unavailable,Unavailable,Unavailable,Rumen,Rumen,Rumen,meta-PU2b2OgHzXgd.json,PU,RREEPPLLAACCEE/PU/2b/PU2b2OgHzXgd.mp4,RREEPPLLAACCEE/PU/2b/PU2b2OgHzXgd_small.mp4
hanni,0,0,0,Unavailable,2020-07-17,02:58:36,Unavailable,Unavailable,Unavailable,Unavailable,hanni,hanni,hanni,meta-Puh3AvRfdgFy.json,Pu,RREEPPLLAACCEE/Pu/h3/Puh3AvRfdgFy.mp4,RREEPPLLAACCEE/Pu/h3/Puh3AvRfdgFy_small.mp4
Rumen,0,0,0,Unavailable,2020-09-11,20:11:18,Unavailable,Unavailable,Unavailable,Unavailable,Rumen,Rumen,Rumen,meta-puzThnJ8ykVr.json,pu,RREEPPLLAACCEE/pu/zT/puzThnJ8ykVr.mp4,RREEPPLLAACCEE/pu/zT/puzThnJ8ykVr_small.mp4
Unavailable,39.7748,86.1658,216.065,Above Sea Level,2020-11-20,13:16:06,Apple,iPhone XR,Unavailable,Unavailable,Unavailble,Unavailable,Unavailable,meta-PU1x3G32ajtz.json,PU,RREEPPLLAACCEE/PU/1x/PU1x3G32ajtz.mp4,RREEPPLLAACCEE/PU/1x/PU1x3G32ajtz_small.mp4
Unavailable,47.6876,122.0921,20.576,Above Sea Level,2020-08-07,02:54:00,Apple,iPad Pro,Unavailable,Unavailable,Unavailble,Unavailable,Unavailable,meta-PU2H57HInXR3.json,PU,RREEPPLLAACCEE/PU/2H/PU2H57HInXR3.mp4,RREEPPLLAACCEE/PU/2H/PU2H57HInXR3_small.mp4
Unavailable,28.5811,81.5116,41.152,Above Sea Level,2020-12-27,04:59:11,Apple,iPhone XR,Unavailable,Unavailable,Unavailble,Unavailable,Unavailable,meta-PU7Z1yqaJC8m.json,PU,RREEPPLLAACCEE/PU/7Z/PU7Z1yqaJC8m.mp4,RREEPPLLAACCEE/PU/7Z/PU7Z1yqaJC8m_small.mp4
Unavailable,42.3356,83.2654,189.021,Above Sea Level,2020-11-11,16:47:30,Apple,iPhone XR,Unavailable,Unavailable,Unavailble,Unavailable,Unavailable,meta-PU8wKXJmRcVV.json,PU,RREEPPLLAACCEE/PU/8w/PU8wKXJmRcVV.mp4,RREEPPLLAACCEE/PU/8w/PU8wKXJmRcVV_small.mp4
Unavailable,40.0251,74.1542,0,Unavailable,2020-05-11,14:36:02,Unavailable,Unavailable,Unavailable,Unavailable,Unavailble,Unavailable,Unavailable,meta-PUFWby1YLnmA.json,PU,RREEPPLLAACCEE/PU/FW/PUFWby1YLnmA.mp4,RREEPPLLAACCEE/PU/FW/PUFWby1YLnmA_small.mp4
Unavailable,40.2148,75.0982,87.96,Above Sea Level,2020-06-29,22:49:53,Unavailable,Unavailable,Unavailable,Unavailable,Unavailble,Unavailable,Unavailable,meta-PUGcBjuncMbW.json,PU,RREEPPLLAACCEE/PU/Gc/PUGcBjuncMbW.mp4,RREEPPLLAACCEE/PU/Gc/PUGcBjuncMbW_small.mp4
Unavailable,38.2475,85.5608,211.897,Above Sea Level,2020-12-07,20:55:48,Apple,iPhone 8 Plus,Unavailable,Unavailable,Unavailble,Unavailable,Unavailable,meta-PUICDR0Hj66y.json,PU,RREEPPLLAACCEE/PU/IC/PUICDR0Hj66y.mp4,RREEPPLLAACCEE/PU/IC/PUICDR0Hj66y_small.mp4
